protein_id,sequence
P05147,hsa:1890
P05148,hsa:2638
P05149,hsa:1559
P05150,hsa:1595
P05151,hsa:5146
P05152,hsa:5141
P05153,hsa:1594
P05154,hsa:3816
P05155,hsa:5159
P05156,hsa:3290
P05157,hsa:5599
P05158,hsa:8558
P05159,hsa:284541
P05160,hsa:5137
P05161,hsa:5336
P05162,hsa:100
P05163,hsa:1847
P05164,hsa:1585
P05165,hsa:3939
P05166,hsa:3939
P05167,hsa:9150
P05168,hsa:5600
P05169,hsa:30
P05170,hsa:1548
P05171,hsa:50
P05172,hsa:476
P05173,hsa:8529
P05174,hsa:5831
P05175,hsa:7172
P05176,hsa:5159
P05177,hsa:1544
P05178,hsa:1843
P05179,hsa:6098
P05180,hsa:216
P05181,hsa:3817
P05182,hsa:3945
P05183,hsa:13
P05184,hsa:5169
P05185,hsa:50940
P05186,hsa:5444
P05187,hsa:2098
P05188,hsa:2342
P05189,hsa:1633
P05190,hsa:5836
P05191,hsa:1595
P05192,hsa:3645
P05193,hsa:5140
P05194,hsa:759
P05195,hsa:2322
P05196,hsa:5159
P05197,hsa:3645
P05198,hsa:5445
P05199,hsa:10327
P05200,hsa:43
P05201,hsa:5151
P05202,hsa:354
P05203,hsa:1565
P05204,hsa:5481
P05205,hsa:3002
P05206,hsa:54659
P05207,hsa:1577
P05208,hsa:5142
P05209,hsa:5141
P05210,hsa:4921
P05211,hsa:2051
P05212,hsa:3791
P05213,hsa:1544
P05214,hsa:189
P05215,hsa:23097
P05216,hsa:1147
P05217,hsa:5742
P05218,hsa:5650
P05219,hsa:3156
P05220,hsa:8854
P05221,hsa:31
P05222,hsa:51207
P05223,hsa:1384
P05224,hsa:6799
P05225,hsa:5144
P05226,hsa:1588
P05227,hsa:1555
P05228,hsa:10935
P05229,hsa:1549
P05230,hsa:5740
P05231,hsa:1636
P05232,hsa:27034
P05233,hsa:377677
P05234,hsa:349565
P05235,hsa:5336
P05236,hsa:1610
P05237,hsa:7150
P05238,hsa:5550
P05239,hsa:1557
P05240,hsa:2260
P05241,hsa:1544
P05242,hsa:5294
P05243,hsa:5142
P05244,hsa:5481
P05245,hsa:1562
P05246,hsa:7371
P05247,hsa:5595
P05248,hsa:79001
P05249,hsa:1559
P05250,hsa:313
P05251,hsa:3141
P05252,hsa:5422
P05253,hsa:231
P05254,hsa:9388
P05255,hsa:1545
P05256,hsa:51004
P05257,hsa:5743
P05258,hsa:2280
P05259,hsa:1562
P05260,hsa:5156
P05261,hsa:29785
P05262,hsa:50487
P05263,hsa:64816
P05264,hsa:64902
P05265,hsa:1545
P05266,hsa:270
P05267,hsa:2045
P05268,hsa:306
P05269,hsa:613
P05270,hsa:1633
P05271,hsa:1436
P05272,hsa:1850
P05273,hsa:51
P05274,hsa:5168
P05275,hsa:238
P05276,hsa:7535
P05277,hsa:2324
P05278,hsa:3791
P05279,hsa:5152
P05280,hsa:1806
P05281,hsa:1445
P05282,hsa:79799
P05283,hsa:5742
P05284,hsa:30833
P05285,hsa:1557
P05286,hsa:5537
P05287,hsa:3480
P05288,hsa:91039
P05289,hsa:3815
P05290,hsa:3991
P05291,hsa:5143
P05292,hsa:51004
P05293,hsa:5142
P05294,hsa:50940
P05295,hsa:1571
P05296,hsa:3002
P05297,hsa:2043
P05298,hsa:18
P05299,hsa:1558
P05300,hsa:285220
P05301,hsa:285220
P05302,hsa:7453
P05303,hsa:1636
P05304,hsa:5860
P05305,hsa:9945
P05306,hsa:2548
P05307,hsa:762
P05308,hsa:1025
P05309,hsa:2260
P05310,hsa:57665
P05311,hsa:1582
P05312,hsa:5538
P05313,hsa:1557
P05314,hsa:3717
P05315,hsa:5740
P05316,hsa:1733
P05317,hsa:765
P05318,hsa:1847
P05319,hsa:5142
P05320,hsa:5408
P05321,hsa:4282
P05322,hsa:586
P05323,hsa:2328
P05324,hsa:5408
P05325,hsa:2261
P05326,hsa:5594
P05327,hsa:9647
P05328,hsa:2044
P05329,hsa:766
P05330,hsa:2135
P05331,hsa:5979
P05332,hsa:10461
P05333,hsa:1719
P05334,hsa:10188
P05335,hsa:10825
P05336,hsa:4281
P05337,hsa:766
P05338,hsa:767
P05339,hsa:771
P05340,hsa:1022
P05341,hsa:53938
P05342,hsa:1562
P05343,hsa:5743
P05344,hsa:3615
P05345,hsa:1969
P05346,hsa:9150
P05347,hsa:7365
P05348,hsa:759
P05349,hsa:49
P05350,hsa:29968
P05351,hsa:1571
P05352,hsa:84812
P05353,hsa:5151
P05354,hsa:2044
P05355,hsa:762
P05356,hsa:53
P05357,hsa:5742
P05358,hsa:8529
P05359,hsa:1543
P05360,hsa:1580
P05361,hsa:768
P05362,hsa:3645
P05363,hsa:780
P05364,hsa:645
P05365,hsa:5600
P05366,hsa:7364
P05367,hsa:279
P05368,hsa:2878
P05369,hsa:760
P05370,hsa:5146
P05371,hsa:587
P05372,hsa:5650
P05373,hsa:2051
P05374,hsa:64499
P05375,hsa:2595
P05376,hsa:3815
P05377,hsa:1593
P05378,hsa:353
P05379,hsa:1576
P05380,hsa:1844
P05381,hsa:79001
P05382,hsa:239
P05383,hsa:1582
P05384,hsa:2322
P05385,hsa:2147
P05386,hsa:3718
P05387,hsa:5742
P05388,hsa:54579
P05389,hsa:240
P05390,hsa:4353
P05391,hsa:27115
P05392,hsa:7301
P05393,hsa:4921
P05394,hsa:353
P05395,hsa:2936
P05396,hsa:10901
P05397,hsa:1544
P05398,hsa:5321
P05399,hsa:1636
P05400,hsa:2224
P05401,hsa:5530
P05402,hsa:199974
P05403,hsa:10846
P05404,hsa:7156
P05405,hsa:8288
P05406,hsa:5650
P05407,hsa:4129
P05408,hsa:5596
P05409,hsa:2058
P05410,hsa:126
P05411,hsa:586
P05412,hsa:51
P05413,hsa:1559
P05414,hsa:26279
P05415,hsa:50940
P05416,hsa:2050
P05417,hsa:3551
P05418,hsa:5333
P05419,hsa:1549
P05420,hsa:130399
P05421,hsa:5143
P05422,hsa:5481
P05423,hsa:8513
P05424,hsa:31
P05425,hsa:1991
P05426,hsa:2324
P05427,hsa:7153
P05428,hsa:5146
P05429,hsa:1562
P05430,hsa:10
P05431,hsa:1571
P05432,hsa:6768
P05433,hsa:1429
P05434,hsa:1056
P05435,hsa:2044
P05436,hsa:3818
P05437,hsa:2051
P05438,hsa:10461
P05439,hsa:4233
P05440,hsa:10056
P05441,hsa:2049
P05442,hsa:2879
P05443,hsa:1969
P05444,hsa:5605
P05445,hsa:4129
P05446,hsa:111
P05447,hsa:1549
P05448,hsa:2639
P05449,hsa:5149
P05450,hsa:4758
P05451,hsa:768
P05452,hsa:5533
P05453,hsa:5137
P05454,hsa:4593
P05455,hsa:260293
P05456,hsa:5320
P05457,hsa:64600
P05458,hsa:1734
P05459,hsa:1576
P05460,hsa:151531
P05461,hsa:1636
P05462,hsa:2224
P05463,hsa:64816
P05464,hsa:151531
P05465,hsa:8622
P05466,hsa:84171
P05467,hsa:5321
P05468,hsa:6241
P05469,hsa:54579
P05470,hsa:240
P05471,hsa:1562
P05472,hsa:1549
P05473,hsa:5743
P05474,hsa:5406
P05475,hsa:1543
P05476,hsa:3815
P05477,hsa:225689
P05478,hsa:5650
P05479,hsa:476
P05480,hsa:1267
P05481,hsa:260293
P05482,hsa:94
P05483,hsa:1572
P05484,hsa:5596
P05485,hsa:231
P05486,hsa:7372
P05487,hsa:5836
P05488,hsa:5533
P05489,hsa:28
P05490,hsa:84812
P05491,hsa:1806
P05492,hsa:1543
P05493,hsa:9023
P05494,hsa:7083
P05495,hsa:219
P05496,hsa:3001
P05497,hsa:8622
P05498,hsa:7155
P05499,hsa:1593
P05500,hsa:5158
P05501,hsa:1056
P05502,hsa:1555
P05503,hsa:9388
P05504,hsa:55775
P05505,hsa:7378
P05506,hsa:2548
P05507,hsa:1733
P05508,hsa:2193
P05509,hsa:10
P05510,hsa:5148
P05511,hsa:5152
P05512,hsa:51302
P05513,hsa:150290
P05514,hsa:1551
P05515,hsa:84152
P05516,hsa:5337
P05517,hsa:4920
P05518,hsa:7015
P05519,hsa:51
P05520,hsa:1571
P05521,hsa:1571
P05522,hsa:2677
P05523,hsa:4129
P05524,hsa:501
P05525,hsa:4048
P05526,hsa:9647
P05527,hsa:51166
P05528,hsa:5140
P05529,hsa:29968
P05530,hsa:2147
P05531,hsa:1576
P05532,hsa:5979
P05533,hsa:377677
P05534,hsa:5423
P05535,hsa:27115
P05536,hsa:4835
P05537,hsa:767
P05538,hsa:1018
P05539,hsa:10825
P05540,hsa:51181
P05541,hsa:129807
P05542,hsa:2877
P05543,hsa:1549
P05544,hsa:1593
P05545,hsa:3988
P05546,hsa:5479
P05547,hsa:6300
P05548,hsa:5142
P05549,hsa:476
P05550,hsa:1733
P05551,hsa:51004
P05552,hsa:7498
P05553,hsa:5495
P05554,hsa:3939
P05555,hsa:1723
P05556,hsa:1728
P05557,hsa:50940
P05558,hsa:8435
P05559,hsa:29785
P05560,hsa:2047
P05561,hsa:1636
P05562,hsa:32
P05563,hsa:1585
P05564,hsa:513
P05565,hsa:1543
P05566,hsa:3002
P05567,hsa:1849
P05568,hsa:5747
P05569,hsa:247
P05570,hsa:4200
P05571,hsa:2263
P05572,hsa:7364
P05573,hsa:5596
P05574,hsa:5138
P05575,hsa:5152
P05576,hsa:4759
P05577,hsa:5742
P05578,hsa:23632
P05579,hsa:5742
P05580,hsa:5140
P05581,hsa:513
P05582,hsa:1586
P05583,hsa:5743
P05584,hsa:1725
P05585,hsa:5597
P05586,hsa:142679
P05587,hsa:2159
P05588,hsa:30833
P05589,hsa:84695
P05590,hsa:4051
P05591,hsa:1844
P05592,hsa:765
P05593,hsa:765
P05594,hsa:5598
P05595,hsa:51205
P05596,hsa:2042
P05597,hsa:6098
P05598,hsa:10461
P05599,hsa:9420
P05600,hsa:11072
P05601,hsa:3645
P05602,hsa:6725
P05603,hsa:9023
P05604,hsa:8556
P05605,hsa:7301
P05606,hsa:1852
P05607,hsa:27115
P05608,hsa:5319
P05609,hsa:762
P05610,hsa:7046
P05611,hsa:4017
P05612,hsa:1846
P05613,hsa:5979
P05614,hsa:5142
P05615,hsa:84706
P05616,hsa:759
P05617,hsa:5742
P05618,hsa:8558
P05619,hsa:2597
P05620,hsa:4835
P05621,hsa:231
P05622,hsa:2155
P05623,hsa:1969
P05624,hsa:2232
P05625,hsa:1584
P05626,hsa:2155
P05627,hsa:1580
P05628,hsa:51207
P05629,hsa:683
P05630,hsa:1374
P05631,hsa:1571
P05632,hsa:64600
P05633,hsa:2879
P05634,hsa:6300
P05635,hsa:1545
P05636,hsa:3906
P05637,hsa:1588
P05638,hsa:1843
P05639,hsa:4921
P05640,hsa:7297
P05641,hsa:84812
P05642,hsa:3906
P05643,hsa:2321
P05644,hsa:91039
P05645,hsa:5140
P05646,hsa:658
P05647,hsa:1576
P05648,hsa:5143
P05649,hsa:50940
P05650,hsa:32
P05651,hsa:199974
P05652,hsa:657
P05653,hsa:4353
P05654,hsa:5167
P05655,hsa:29785
P05656,hsa:2639
P05657,hsa:1572
P05658,hsa:1312
P05659,hsa:5147
P05660,hsa:23632
P05661,hsa:51172
P05662,hsa:495
P05663,hsa:5605
P05664,hsa:129807
P05665,hsa:5340
P05666,hsa:5033
P05667,hsa:5136
P05668,hsa:10056
P05669,hsa:8836
P05670,hsa:1384
P05671,hsa:5148
P05672,hsa:1585
P05673,hsa:5149
P05674,hsa:10
P05675,hsa:1565
P05676,hsa:64499
P05677,hsa:284541
P05678,hsa:1675
P05679,hsa:1545
P05680,hsa:3615
P05681,hsa:22978
P05682,hsa:5500
P05683,hsa:1544
P05684,hsa:84618
P05685,hsa:766
P05686,hsa:4051
P05687,hsa:6241
P05688,hsa:7150
P05689,hsa:5143
P05690,hsa:55512
P05691,hsa:5972
P05692,hsa:126
P05693,hsa:3818
P05694,hsa:9955
P05695,hsa:8288
P05696,hsa:199974
P05697,hsa:238
P05698,hsa:1267
P05699,hsa:5136
P05700,hsa:3028
P05701,hsa:1581
P05702,hsa:8558
P05703,hsa:5624
P05704,hsa:1723
P05705,hsa:23035
P05706,hsa:7172
P05707,hsa:7155
P05708,hsa:2639
P05709,hsa:2044
P05710,hsa:4759
P05711,hsa:6799
P05712,hsa:768
P05713,hsa:10846
P05714,hsa:4128
P05715,hsa:199974
P05716,hsa:1557
P05717,hsa:5151
P05718,hsa:6799
P05719,hsa:1734
P05720,hsa:5159
P05721,hsa:100
P05722,hsa:133121
P05723,hsa:771
P05724,hsa:4058
P05725,hsa:590
P05726,hsa:5091
P05727,hsa:6610
P05728,hsa:64802
P05729,hsa:1594
P05730,hsa:4881
P05731,hsa:29785
P05732,hsa:107
P05733,hsa:1580
P05734,hsa:51095
P05735,hsa:7173
P05736,hsa:4017
P05737,hsa:1573
P05738,hsa:5547
P05739,hsa:2158
P05740,hsa:240
P05741,hsa:1549
P05742,hsa:8192
P05743,hsa:4914
P05744,hsa:767
P05745,hsa:7075
P05746,hsa:5146
P05747,hsa:8556
P05748,hsa:218
P05749,hsa:1843
P05750,hsa:7372
P05751,hsa:771
P05752,hsa:5742
P05753,hsa:1636
P05754,hsa:7365
P05755,hsa:5608
P05756,hsa:2051
P05757,hsa:239
P05758,hsa:765
P05759,hsa:2324
P05760,hsa:5328
P05761,hsa:25824
P05762,hsa:25824
P05763,hsa:7301
P05764,hsa:3416
P05765,hsa:43
P05766,hsa:1806
P05767,hsa:10858
P05768,hsa:3988
P05769,hsa:2042
P05770,hsa:1734
P05771,hsa:2263
P05772,hsa:1024
P05773,hsa:5475
P05774,hsa:1019
P05775,hsa:3791
P05776,hsa:766
P05777,hsa:1432
P05778,hsa:260293
P05779,hsa:5138
P05780,hsa:1215
P05781,hsa:1969
P05782,hsa:116447
P05783,hsa:231
P05784,hsa:100
P05785,hsa:1610
P05786,hsa:1178
P05787,hsa:2047
P05788,hsa:51601
P05789,hsa:27115
P05790,hsa:763
P05791,hsa:1584
P05792,hsa:3034
P05793,hsa:1557
P05794,hsa:55359
P05795,hsa:5143
P05796,hsa:2185
P05797,hsa:5754
P05798,hsa:1583
P05799,hsa:7015
P05800,hsa:84152
P05801,hsa:5742
P05802,hsa:6897
P05803,hsa:2048
P05804,hsa:2242
P05805,hsa:1557
P05806,hsa:613
P05807,hsa:760
P05808,hsa:3818
P05809,hsa:2042
P05810,hsa:5972
P05811,hsa:1734
P05812,hsa:1584
P05813,hsa:5743
P05814,hsa:2339
P05815,hsa:2050
P05816,hsa:246
P05817,hsa:5606
P05818,hsa:760
P05819,hsa:53
P05820,hsa:1610
P05821,hsa:116447
P05822,hsa:1806
P05823,hsa:8288
P05824,hsa:5331
P05825,hsa:1549
P05826,hsa:22954
P05827,hsa:9420
P05828,hsa:22954
P05829,hsa:1588
P05830,hsa:3291
P05831,hsa:5141
P05832,hsa:2066
P05833,hsa:771
P05834,hsa:2339
P05835,hsa:767
P05836,hsa:6610
P05837,hsa:5598
P05838,hsa:354
P05839,hsa:1436
P05840,hsa:5494
P05841,hsa:239
P05842,hsa:10549
P05843,hsa:1852
P05844,hsa:683
P05845,hsa:1565
P05846,hsa:5624
